date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
2015-12-25,shot,knife,31,M,W,Palo Alto,CA,True,attack,Not fleeing,False
2015-12-26,shot,brick,41,M,W,Phoenix,AZ,True,other,Not fleeing,False
2015-12-26,shot,unarmed,55,F,B,Chicago,IL,False,other,,False
2015-12-26,shot,baseball bat,19,M,B,Chicago,IL,True,undetermined,Not fleeing,False
2015-12-26,shot,gun,38,M,H,Homedale,ID,False,attack,Not fleeing,True
2015-12-27,shot,undetermined,36,M,W,Lucedale,MS,False,undetermined,Car,False
2015-12-27,shot,knife,34,M,W,Tempe,AZ,True,other,Not fleeing,True
2015-12-27,shot,undetermined,52,M,W,Franklin,LA,False,undetermined,Not fleeing,False
2015-12-28,shot,toy weapon,28,M,W,Suffolk,VA,False,attack,Not fleeing,True
2015-12-29,shot,knife,50,F,A,Santa Nella,CA,True,other,Not fleeing,False
2015-12-29,shot,unknown weapon,NA,M,A,Rosemead,CA,False,undetermined,Not fleeing,False
2015-12-30,shot,knife,55,M,H,Fresno,CA,False,attack,Not fleeing,True
2015-12-30,shot,undetermined,39,M,,Rawlins,WY,False,undetermined,,False
2015-12-31,shot,unarmed,23,M,B,Las Vegas,NV,False,other,Not fleeing,True
2016-01-01,shot,knife,30,M,W,San Diego,CA,False,other,Not fleeing,True
2016-01-02,shot,gun,54,M,W,Maryneal,TX,False,attack,Car,False
2016-01-02,shot,gun,37,M,W,Sioux Falls,SD,False,attack,Not fleeing,False
2016-01-02,shot and Tasered,knife,37,M,W,Livingston,MT,False,other,Not fleeing,False
2016-01-03,shot,gun,30,M,B,Charlotte,NC,False,attack,Not fleeing,False
2016-01-04,shot,unknown weapon,27,M,B,Ragley,LA,False,undetermined,Not fleeing,False
2016-01-04,shot,gun,22,M,B,Oklahoma City,OK,False,attack,Foot,True
2016-01-05,shot,,29,M,W,Olympia,WA,False,attack,Foot,False
2016-01-05,shot,knife,39,M,W,Johnson City,TN,False,other,Foot,False
2016-01-05,shot,gun,33,M,B,Charlotte,NC,False,attack,Not fleeing,False
2016-01-05,shot,gun,52,M,W,Redding,CA,True,other,Not fleeing,False
2016-01-05,shot,hand torch,28,M,H,Ceres,CA,False,other,Foot,False
2016-01-05,shot and Tasered,knife,54,M,W,Upper Darby,PA,True,other,Not fleeing,False
2016-01-06,shot,toy weapon,38,M,W,Zion,IL,True,other,Foot,False
2016-01-06,shot,gun,32,M,H,Carrizozo,NM,True,attack,Not fleeing,False
2016-01-06,shot,gun,34,M,W,Daviess County,KY,False,attack,Not fleeing,False
2016-01-08,shot,knife,26,M,W,Geneva,WI,False,other,Not fleeing,False
2016-01-08,shot,gun,50,M,W,Acworth,GA,True,attack,Not fleeing,False
2016-01-10,shot,chain saw,37,M,W,Kelso,WA,True,other,Not fleeing,False
2016-01-10,shot,toy weapon,45,F,W,Rising Sun,MD,True,attack,Not fleeing,False
2016-01-11,shot,,56,M,W,San Fernando,CA,False,attack,Car,False
2016-01-11,shot,toy weapon,45,M,W,Cincinnati,OH,True,attack,Foot,False
2016-01-11,shot,gun,32,M,W,Denver,CO,False,other,Not fleeing,False
2016-01-11,shot,unarmed,12,F,W,Penn Township,PA,False,other,Not fleeing,False
2016-01-12,shot,knife,49,M,N,Spenard,AK,True,other,Not fleeing,False
2016-01-12,shot,gun,58,M,W,Norfolk,VA,True,attack,Not fleeing,False
2016-01-13,shot,gun,29,M,W,Sevierville,TN,False,other,Foot,True
2016-01-13,shot,gun,60,M,W,Cle Elum,WA,True,attack,Not fleeing,False
2016-01-14,shot,gun,40,M,W,Hurst,IL,True,attack,Not fleeing,False
2016-01-14,shot,knife,39,M,H,Santa Clarita,CA,False,other,Not fleeing,False
2016-01-15,shot,gun,26,M,W,Elkins,WV,False,attack,Not fleeing,False
2016-01-15,shot,gun,24,M,B,Southfield,MI,False,attack,Not fleeing,False
2016-01-16,shot,toy weapon,34,M,H,Hollywood Hills,CA,False,other,Foot,False
2016-01-16,shot,gun,27,M,W,San Antonio,TX,False,attack,Foot,False
2016-01-16,shot,toy weapon,44,M,W,Beaverton,OR,False,other,Not fleeing,False
2016-01-16,shot,unarmed,25,F,W,El Cajon,CA,False,other,Car,False
2016-01-16,shot,,55,M,W,Petroleum,WV,False,other,Car,False
2016-01-16,shot,gun,19,M,B,Belle Glade,FL,False,attack,Foot,False
2016-01-17,shot,gun,52,M,B,St. Louis,MO,False,attack,Not fleeing,False
2016-01-17,shot,gun,31,M,W,Salt Lake City,UT,False,attack,Foot,True
2016-01-17,shot,unarmed,26,M,W,Mesa,AZ,False,other,Not fleeing,True
2016-01-17,shot and Tasered,knife,24,M,H,North Hills,CA,False,other,Not fleeing,False
2016-01-17,shot and Tasered,gun,38,M,W,Rainbow City,AL,False,other,Not fleeing,False
2016-01-18,shot,gun,33,M,W,Tucson,AZ,True,attack,Not fleeing,False
2016-01-18,shot,toy weapon,28,M,W,Orlando,FL,False,other,Not fleeing,False
2016-01-18,shot,knife,27,M,W,Medford,OR,False,other,Foot,False
2016-01-18,shot,gun,39,M,W,Phoenix,AZ,True,attack,Not fleeing,False
2016-01-18,shot,garden tool,29,M,W,Union City,CA,True,other,Not fleeing,True
2016-01-19,shot,gun,36,M,W,Dallas,TX,False,attack,Car,False
2016-01-19,shot,knife,55,M,W,Statesville,NC,True,other,Not fleeing,False
2016-01-19,shot,gun,28,M,W,Valdosta,GA,True,attack,Not fleeing,False
2016-01-20,shot,gun,40,M,B,Port Barre,LA,False,attack,Not fleeing,False
2016-01-20,shot,gun,33,M,W,Meridianville,AL,False,other,Foot,True
2016-01-20,shot,knife,37,M,W,Kerrville,TX,False,other,Other,False
2016-01-21,shot,gun,39,M,B,Eufaula,OK,True,attack,Car,False
2016-01-23,shot,toy weapon,43,M,W,Clanton,AL,False,other,Not fleeing,True
2016-01-25,shot and Tasered,knife,38,M,H,Reno,NV,True,other,Not fleeing,False
2016-01-26,shot,gun,55,M,W,Burns,OR,False,other,Not fleeing,False
2016-01-27,shot,gun,52,M,W,Mountain Pine,AR,False,attack,Not fleeing,False
2016-01-27,shot,gun,32,M,B,Memphis,TN,False,attack,Other,True
2016-01-27,shot,gun,31,M,H,Santa Fe,NM,False,attack,Not fleeing,False
2016-01-27,shot,knife,27,M,W,Latta,SC,False,other,Not fleeing,False
2016-01-27,shot,toy weapon,40,M,A,Lenoir City,TN,True,other,Not fleeing,False
2016-01-27,shot,vehicle,31,F,B,Dearborn,MI,True,other,Car,False
2016-01-27,shot,gun,30,M,W,Mansfield,TX,False,attack,Car,False
2016-01-27,shot,gun,26,M,H,Cobb County,GA,False,attack,Car,False
2016-01-28,shot,vehicle,32,F,N,Tacoma,WA,False,other,Not fleeing,False
2016-01-28,shot,gun,33,M,W,Omaha,NE,True,attack,Foot,False
2016-01-28,shot,gun,19,M,B,Clackamas County,OR,True,other,Not fleeing,False
2016-01-29,shot,gun,33,M,B,Lynn,MA,False,attack,Other,False
2016-01-29,shot,gun,29,M,B,Irving,TX,False,other,Not fleeing,False
2016-01-29,shot,vehicle,41,F,W,Phenix City,AL,False,attack,Car,False
2016-01-30,shot,gun,29,M,B,Chicago,IL,False,attack,Not fleeing,False
2016-01-30,shot,scissors,38,M,H,Fort Collins,CO,False,other,Not fleeing,False
2016-01-30,shot,gun,64,M,H,Rossville,GA,True,attack,Not fleeing,False
2016-01-30,shot,gun,42,M,W,Sugar Creek,MO,False,attack,Car,False
2016-01-31,shot,knife,46,M,H,Immokalee,FL,False,other,Not fleeing,False
2016-01-31,shot,gun,62,M,,Newark,CA,True,attack,Not fleeing,False
2016-01-31,shot,gun,42,M,W,Bakersfield,CA,False,attack,Car,False
2016-01-31,shot and Tasered,knife,37,M,B,Wilkinsburg,PA,True,attack,Not fleeing,False
2016-01-31,shot and Tasered,unarmed,25,M,W,Saginaw,TX,False,attack,Not fleeing,False
2016-02-01,shot,toy weapon,36,M,B,Washington,DC,False,attack,Foot,False
2016-02-01,shot,gun,21,M,H,Albuquerque,NM,True,attack,Car,True
2016-02-02,shot and Tasered,knife,30,M,W,Rancho Cordova,CA,True,other,Not fleeing,False
2016-02-03,shot,gun,53,M,W,Schulter,OK,False,attack,Not fleeing,False
2016-02-03,shot,gun,31,M,H,Ocala,FL,True,attack,Not fleeing,False
2016-02-03,shot,undetermined,22,M,N,Rosebud,SD,False,attack,Not fleeing,True
2016-02-04,shot,knife,24,M,W,Mesa,AZ,True,other,Not fleeing,True
2016-02-04,shot,unarmed,36,M,B,San Antonio,TX,False,other,Not fleeing,False
2016-02-04,shot,gun,47,M,W,Kansas City,MO,False,attack,Foot,False
2016-02-04,shot,toy weapon,54,M,W,Perry Township,OH,False,attack,Not fleeing,False
2016-02-04,shot,gun,43,M,H,El Paso,TX,False,attack,Not fleeing,False
2016-02-05,shot,,38,M,O,Hilo,HI,False,other,Car,False
2016-02-05,shot,gun,30,M,W,Milton,FL,False,other,Car,False
2016-02-05,shot,gun,51,M,W,Union Grove,NC,False,attack,Foot,False
2016-02-05,shot,gun,55,M,W,Seaside,OR,False,attack,Not fleeing,True
2016-02-06,shot,gun,16,M,H,Los Angeles,CA,False,attack,Car,True
2016-02-07,shot,gun,23,M,B,Columbus,OH,False,other,Other,False
2016-02-07,shot,gun,36,M,W,Austin,AR,False,other,Not fleeing,False
2016-02-07,shot,knife,27,M,,Manchester,NJ,False,other,Not fleeing,False
2016-02-08,shot,gun,33,M,B,Chester,PA,False,attack,Car,False
2016-02-08,shot,unarmed,17,M,B,Austin,TX,False,other,Not fleeing,False
2016-02-08,shot,,22,M,B,New Orleans,LA,False,other,Car,False
2016-02-09,shot,unarmed,22,M,H,Anaheim,CA,False,undetermined,Not fleeing,True
2016-02-09,shot,gun,29,M,O,Hilo,HI,False,attack,Not fleeing,False
2016-02-10,shot,gun,41,M,W,Louisville,KY,False,attack,Not fleeing,False
2016-02-10,shot,gun,67,M,W,Abingdon,MD,False,attack,Not fleeing,False
2016-02-10,shot,gun,36,M,N,Barrow,AK,False,attack,Not fleeing,False
2016-02-10,shot,knife,52,M,W,Roseville,MN,True,attack,Not fleeing,True
2016-02-10,shot,gun,56,M,O,Henderson County,TX,True,attack,Not fleeing,False
2016-02-11,shot,knife,35,M,W,Maiden,NC,True,other,Not fleeing,False
2016-02-11,shot,ax,45,M,W,Lancaster,CA,False,other,Not fleeing,False
2016-02-11,shot,machete,30,M,B,Columbus,OH,False,attack,Car,False
2016-02-11,shot,gun,24,M,B,Riverdale,GA,False,attack,Not fleeing,False
2016-02-12,shot,gun,29,M,B,Boston,MA,True,attack,Not fleeing,False
2016-02-12,shot,gun,53,M,W,Fort Worth,TX,False,other,Not fleeing,False
2016-02-12,shot,gun,32,F,B,Syracuse,NY,True,other,Not fleeing,False
2016-02-13,shot,gun,22,M,B,Baton Rouge,LA,True,attack,Car,True
2016-02-13,shot,unarmed,24,M,B,Beckville,TX,False,other,Other,False
2016-02-13,shot,unarmed,19,M,B,Arvonia,VA,False,attack,Not fleeing,False
2016-02-13,shot and Tasered,gun,29,M,B,Urbandale,IA,False,attack,Not fleeing,True
2016-02-14,shot,knife,50,M,W,Bradenton,FL,True,other,Not fleeing,False
2016-02-14,shot,gun,29,M,H,Los Angeles,CA,False,other,Not fleeing,False
2016-02-14,shot,knife,26,M,W,Van Nuys,CA,False,other,Not fleeing,False
2016-02-15,shot,undetermined,39,M,W,Yorba Linda,CA,False,undetermined,Not fleeing,False
2016-02-15,shot,gun,52,M,H,Jal,NM,False,attack,Not fleeing,False
2016-02-16,shot,knife,51,M,W,Fairfield,CT,True,other,Not fleeing,False
2016-02-16,shot,,48,M,W,Republic,MO,False,attack,Car,False
2016-02-16,shot,gun,30,M,W,Mena,AR,False,other,Foot,False
2016-02-17,shot,toy weapon,37,M,B,Cincinnati,OH,False,other,Other,False
2016-02-18,shot,undetermined,30,M,H,Santa Ana,CA,False,undetermined,Not fleeing,False
2016-02-18,shot,undetermined,35,M,H,Santa Ana,CA,False,undetermined,Not fleeing,False
2016-02-18,shot,gun,32,M,H,Reno,TX,False,attack,Not fleeing,False
2016-02-18,shot and Tasered,undetermined,25,M,W,Commerce,GA,False,other,Not fleeing,False
2016-02-19,shot,knife,35,M,W,Ogden,UT,True,attack,Not fleeing,False
2016-02-19,shot,gun,31,M,W,Elizabethton,TN,False,attack,Not fleeing,False
2016-02-20,shot,gun,30,M,H,Anaheim,CA,False,attack,Car,True
2016-02-20,shot,gun,23,M,H,Albuquerque,NM,False,attack,Foot,False
2016-02-20,shot,gun,41,M,B,Lakewood,WA,False,attack,Car,False
2016-02-20,shot,gun,45,M,W,Iuka,MS,True,attack,Not fleeing,False
2016-02-21,shot,undetermined,46,M,B,Seattle,WA,False,other,Not fleeing,False
2016-02-21,shot,gun,36,F,N,Phoenix,AZ,True,attack,Foot,False
2016-02-21,shot,gun,31,F,B,Inglewood,CA,False,other,Not fleeing,False
2016-02-21,shot,undetermined,32,M,B,Inglewood,CA,False,other,Not fleeing,False
2016-02-21,shot,gun,38,F,N,Houston,AK,False,attack,Not fleeing,False
2016-02-22,shot,gun,33,M,H,Denver,CO,False,attack,Other,False
2016-02-22,shot,knife,45,M,W,Bakersfield,CA,False,attack,Not fleeing,False
2016-02-22,shot,,38,M,W,Mission,TX,True,other,Car,False
2016-02-22,shot,toy weapon,22,M,W,Fairborn,OH,False,other,Not fleeing,False
2016-02-23,shot,,48,M,B,Baton Rouge,LA,True,attack,Not fleeing,False
2016-02-23,shot,gun,36,M,H,Ripon,CA,False,other,Other,False
2016-02-23,shot,gun,26,M,W,Phoenix,AZ,True,attack,Not fleeing,False
2016-02-23,shot and Tasered,machete,39,M,H,Houston,TX,True,attack,Not fleeing,False
2016-02-24,shot,knife,16,M,W,Blue Springs,MO,True,other,Not fleeing,False
2016-02-24,shot,gun,58,M,W,Bailey,CO,True,attack,Not fleeing,False
2016-02-24,shot,,27,M,H,Phoenix,AZ,False,other,Car,False
2016-02-24,shot,,26,M,H,Cerritos,CA,False,attack,Not fleeing,False
2016-02-24,shot,unarmed,21,M,B,East Troy,WI,False,other,Car,False
2016-02-25,shot,gun,37,M,W,Evans,CO,False,attack,Foot,True
2016-02-25,shot,pole,56,M,B,Montgomery,AL,False,undetermined,Not fleeing,True
2016-02-25,shot,gun,38,M,B,Hesston,KS,True,attack,Not fleeing,False
2016-02-26,shot,toy weapon,18,M,B,Roanoke,VA,True,other,Not fleeing,False
2016-02-26,shot,unarmed,35,M,W,Rapid Valley,SD,False,attack,Not fleeing,False
2016-02-27,shot,gun,23,M,H,San Antonio,TX,False,attack,Car,True
2016-02-28,shot,gun,41,M,W,Ashville,AL,False,attack,Not fleeing,False
2016-02-28,shot,gun,44,M,W,Rapid City,SD,True,attack,Not fleeing,False
2016-02-29,shot,gun,24,M,B,Raleigh,NC,False,attack,Foot,False
2016-03-01,shot,gun,39,M,H,Palm Bay,FL,True,attack,Not fleeing,False
2016-03-01,shot,gun,22,M,H,Euless,TX,True,attack,Not fleeing,False
2016-03-01,shot,gun,37,M,W,Gautier,MS,False,attack,Not fleeing,False
2016-03-02,shot,unarmed,36,M,W,Bel Air,MD,True,other,Not fleeing,False
2016-03-02,shot and Tasered,knife,41,M,W,Johnstown,PA,False,other,Not fleeing,False
2016-03-03,shot,knife,27,M,H,Gilbert,AZ,False,other,Car,False
2016-03-04,shot,undetermined,66,M,,Sims,AR,False,undetermined,,False
2016-03-04,shot,unarmed,30,M,W,East Bernstadt,KY,False,undetermined,Not fleeing,False
2016-03-05,shot,gun,34,M,W,Cheektowaga,NY,True,attack,Not fleeing,False
2016-03-05,shot,gun,22,M,W,Beaumont,TX,True,other,Not fleeing,False
2016-03-06,shot,gun,51,M,W,Azle,TX,True,attack,Not fleeing,False
2016-03-06,shot,unarmed,42,M,W,Bismarck,ND,False,other,Foot,False
2016-03-06,shot,gun,41,M,H,South Gate,CA,False,attack,Other,False
2016-03-07,shot,gun,49,M,W,Rochester,NY,True,attack,Not fleeing,False
2016-03-07,shot,knife,45,M,H,San Jose,CA,False,other,Not fleeing,False
2016-03-07,shot,undetermined,45,M,W,Topeka,KS,False,undetermined,Not fleeing,False
2016-03-07,shot,gun,42,M,W,Billings,MT,False,attack,Not fleeing,False
2016-03-07,shot,,41,M,H,Carlsbad,NM,False,other,Car,False
2016-03-08,shot,toy weapon,27,M,W,Tampa,FL,True,attack,Not fleeing,False
2016-03-10,shot,toy weapon,37,M,W,Biloxi,MS,False,other,Not fleeing,False
2016-03-10,shot,toy weapon,22,M,B,Reno,NV,True,attack,Foot,False
2016-03-10,shot,gun,21,M,H,Long Beach,CA,False,other,Foot,False
2016-03-10,shot,gun,50,M,W,Odessa,TX,True,attack,Not fleeing,False
2016-03-10,shot,,23,M,H,Colorado City,CO,False,attack,Car,False
2016-03-11,shot,gun,25,M,B,Norfolk,VA,False,attack,Not fleeing,True
2016-03-11,shot,gun,51,M,W,Rosalia,KS,True,attack,Not fleeing,True
2016-03-11,shot,knife,46,M,W,Clinton,IL,True,other,Not fleeing,False
2016-03-11,shot,gun,23,M,H,Newark,CA,False,attack,Foot,False
2016-03-12,shot,gun,43,M,W,Greensboro,NC,True,attack,Not fleeing,True
2016-03-12,shot and Tasered,unarmed,37,M,B,Houston,TX,False,other,Foot,False
2016-03-12,shot and Tasered,Taser,20,M,B,Houston,TX,False,attack,Not fleeing,False
2016-03-13,shot,,45,M,W,Glendale,CA,True,attack,Car,False
2016-03-13,shot,unarmed,16,M,H,Addison,TX,False,undetermined,Car,False
2016-03-13,shot,unarmed,30,M,W,Lenoir City,TN,False,other,Car,True
2016-03-13,shot,gun,26,M,W,Piedmont,AL,False,attack,Car,False
2016-03-13,shot,gun,24,M,B,Chester,PA,False,attack,Not fleeing,False
2016-03-13,shot,hammer,38,F,W,Vancouver,WA,True,attack,Not fleeing,False
2016-03-13,shot,gun,28,M,B,Landover,MD,False,other,Not fleeing,False
2016-03-14,shot,gun,29,M,B,Chicago,IL,False,attack,Foot,False
2016-03-15,shot,gun,34,M,W,Russellville,KY,False,other,Foot,False
2016-03-15,shot,knife,38,M,W,Evansville,IN,False,other,Car,True
2016-03-15,shot,gun,43,M,W,Fort Worth,TX,False,other,Other,True
2016-03-16,shot,unarmed,23,M,H,Florence,CA,True,other,Not fleeing,False
2016-03-16,shot,gun,33,M,H,San Antonio,TX,True,attack,Not fleeing,False
2016-03-16,shot,gun,40,M,W,Anson County,NC,True,attack,Not fleeing,False
2016-03-17,shot,gun,38,M,A,Burnsville,MN,True,other,Not fleeing,True
2016-03-17,shot,gun,53,M,A,Tampa,FL,False,attack,Not fleeing,False
2016-03-17,shot,gun,29,M,B,Houston,TX,False,attack,,False
2016-03-17,shot,gun,30,M,B,Houston,TX,False,attack,Not fleeing,False
2016-03-18,shot,gun,49,M,,Byron,CA,True,attack,Not fleeing,False
2016-03-18,shot,gun,60,M,W,Idaho Falls,ID,False,other,Not fleeing,False
2016-03-19,shot,toy weapon,25,F,B,Norfolk,VA,False,attack,Not fleeing,False
2016-03-19,shot,undetermined,24,M,W,Covington,LA,False,undetermined,Car,False
2016-03-19,shot,gun,21,M,B,Chicago,IL,False,attack,Foot,False
2016-03-19,shot,gun,23,M,W,White Plains,KY,False,attack,Other,False
2016-03-20,shot,knife,61,M,W,Hopewell,VA,True,other,Not fleeing,True
2016-03-20,shot,gun,54,M,W,Fort Littleton,PA,False,attack,Other,False
2016-03-20,shot,gun,62,M,H,Fort Wayne,IN,False,attack,Foot,False
2016-03-20,shot,toy weapon,16,M,B,Gainesville,FL,True,other,Not fleeing,False
2016-03-21,shot,toy weapon,25,M,W,Stamford,CT,True,attack,Not fleeing,False
2016-03-21,shot,gun,28,M,W,South Greensburg,PA,True,attack,Car,False
2016-03-21,shot and Tasered,knife,76,M,W,Burlington,VT,True,other,Not fleeing,True
2016-03-22,shot,pick-axe,25,M,H,Miami,FL,True,other,Not fleeing,False
2016-03-22,shot,,33,M,W,Fredericksburg,VA,False,attack,Other,True
2016-03-23,shot,gun,51,M,W,Thornton,CO,False,attack,Not fleeing,False
2016-03-23,shot,gun,34,M,H,Fresno,CA,False,attack,Foot,True
2016-03-23,shot,gun,30,M,B,Raleigh,TN,True,attack,Not fleeing,False
2016-03-24,shot,knife,44,M,W,Braintree,MA,False,other,Foot,False
2016-03-24,shot,toy weapon,24,M,B,Pawtucket,RI,False,attack,Foot,False
2016-03-24,shot,gun,29,M,W,Redlands,CA,False,attack,Not fleeing,False
2016-03-24,shot,gun and knife,48,M,H,Pueblo,CO,False,other,Not fleeing,True
2016-03-24,shot,gun,19,M,H,Pueblo of Laguna,NM,False,attack,Not fleeing,True
2016-03-24,shot,gun,22,M,B,Blue Springs,MO,False,attack,Not fleeing,False
2016-03-26,shot,meat cleaver,39,M,H,Lowell,MA,True,other,Not fleeing,False
2016-03-26,shot,gun,36,M,W,Grundy,VA,True,other,Not fleeing,False
2016-03-26,shot,gun,55,M,W,Myrtle Beach,SC,False,attack,Not fleeing,True
2016-03-26,shot,gun,46,M,W,Tampa,FL,True,attack,Not fleeing,False
2016-03-27,shot,knife,34,M,W,Lee's Summit,MO,True,other,Not fleeing,False
2016-03-27,shot,scissors,27,F,N,Winslow,AZ,True,other,Not fleeing,True
2016-03-27,shot,gun,33,M,W,Roswell,NM,True,attack,Not fleeing,True
2016-03-27,shot,gun,18,M,B,Kinston,NC,False,other,Not fleeing,False
2016-03-27,shot,gun,33,M,W,Splendora,TX,True,attack,Not fleeing,False
2016-03-29,shot,gun,51,M,W,Piedmont,SC,True,attack,Not fleeing,False
2016-03-29,shot,gun,50,F,W,Aitkin,MN,True,attack,Not fleeing,False
2016-03-29,shot and Tasered,flashlight,46,M,W,Clearlake Park,CA,False,attack,Not fleeing,True
2016-03-30,shot,gun,33,M,W,Los Angeles,CA,False,attack,Foot,False
2016-03-30,shot,gun,25,M,H,Glendale,AZ,False,undetermined,Not fleeing,False
2016-03-30,shot,gun,52,M,W,Jackson,GA,False,attack,Not fleeing,False
2016-03-31,shot,gun,18,M,B,Baltimore,MD,False,attack,Not fleeing,False
2016-03-31,shot,gun,43,M,B,Baltimore,MD,False,attack,Not fleeing,False
2016-03-31,shot,gun,34,M,B,Richmond,VA,False,attack,Not fleeing,False
2016-03-31,shot,gun,31,M,B,Las Vegas,NV,False,attack,Foot,True
2016-04-01,shot,shovel,65,M,H,Lockhart,TX,True,other,Not fleeing,False
2016-04-01,shot,gun,37,M,H,Odessa,TX,False,attack,Not fleeing,False
2016-04-02,shot,gun,30,M,B,Indianapolis,IN,False,attack,Not fleeing,False
2016-04-03,shot,unknown weapon,36,F,W,Macon County,AL,True,other,Not fleeing,True
2016-04-03,shot,gun,25,M,W,Austin,TX,False,attack,Foot,False
2016-04-03,shot,Taser,69,M,W,Eau Claire,WI,False,attack,Not fleeing,False
2016-04-03,shot,unarmed,48,M,W,Raceland,LA,False,undetermined,,False
2016-04-04,shot,knife,50,M,H,Minneapolis,MN,True,attack,Not fleeing,False
2016-04-05,shot,knife,52,M,W,West Springfield,MA,True,other,Not fleeing,False
2016-04-05,shot,unarmed,44,M,B,Indianapolis,IN,False,attack,Not fleeing,True
2016-04-06,shot,ax,60,M,W,Oak Hill,OH,False,other,Not fleeing,False
2016-04-06,shot,ax,40,F,B,Gallatin,TN,False,attack,Not fleeing,True
2016-04-06,shot and Tasered,knife,20,M,H,Sylmar,CA,True,attack,Not fleeing,False
2016-04-07,shot,knife,45,M,H,San Francisco,CA,False,other,Not fleeing,False
2016-04-07,shot,,44,M,W,Omaha,NE,False,attack,Not fleeing,False
2016-04-08,shot,knife,40,M,B,Sacramento,CA,True,other,Foot,False
2016-04-08,shot,hatchet,25,F,W,Lake Hallie,WI,True,other,Not fleeing,False
2016-04-08,shot,knife,43,M,B,Kentwood,MI,False,other,Not fleeing,True
2016-04-09,shot,gun,27,M,B,New Brunswick,NJ,False,attack,Foot,False
2016-04-09,shot,gun,19,M,B,Philadelphia,PA,False,attack,Foot,False
2016-04-10,shot,gun,39,M,W,Modesto,CA,False,other,Car,False
2016-04-10,shot,knife,30,M,W,Rotterdam,NY,True,attack,Not fleeing,False
2016-04-10,shot,knife,28,M,H,Los Angeles,CA,False,attack,Not fleeing,False
2016-04-11,shot,gun,22,M,H,Las Vegas,NV,False,attack,Not fleeing,False
2016-04-11,shot,gun,16,M,B,Chicago,IL,False,attack,Foot,False
2016-04-12,shot,unarmed,40,M,W,Denver,CO,False,other,Car,False
2016-04-12,shot,gun,38,M,H,Benton,IL,False,attack,Car,False
2016-04-12,shot,,20,M,W,Noma,FL,False,other,Car,True
